ID,Sex,Team,Age,Height,Weight,Medal
51266,F,West Germany,22.0,170.0,64.0,Bronze
51267,M,Germany,26.0,174.0,82.5,Silver
51267,M,Germany,30.0,174.0,82.5,Silver
51271,M,United States,20.0,,,Bronze
51271,M,United States,20.0,,,Silver
51292,M,USFSA,21.0,,,Silver
51293,F,Germany,27.0,177.0,72.0,Silver
51295,F,Germany,25.0,163.0,54.0,Gold
51300,M,Great Britain,22.0,,,Bronze
51300,M,Great Britain,22.0,,,Bronze
51302,F,Unified Team,15.0,,,Gold
51302,F,Unified Team,15.0,,,Gold
51302,F,Unified Team,15.0,,,Bronze
51302,F,Unified Team,15.0,,,Silver
51304,M,United States,23.0,196.0,98.0,Silver
51306,M,United States,20.0,,,Silver
51314,M,Canada,20.0,183.0,86.0,Silver
51316,M,Unified Team,20.0,180.0,74.0,Gold
51317,F,Finland,37.0,160.0,56.0,Bronze
51329,M,Zut,31.0,,,Silver
51329,M,Belgium,47.0,,,Gold
51330,M,Zut,33.0,,,Silver
51341,F,Canada,27.0,154.0,48.0,Gold
51341,F,Canada,31.0,154.0,48.0,Bronze
51345,F,Soviet Union,20.0,180.0,86.0,Silver
51353,F,Denmark,15.0,,,Silver
51360,M,Ukraine,25.0,190.0,81.0,Bronze
51368,F,South Korea,22.0,164.0,55.0,Silver
51369,F,South Korea,18.0,175.0,67.0,Bronze
51369,F,South Korea,22.0,175.0,67.0,Gold
51369,F,South Korea,26.0,175.0,67.0,Gold
51372,F,North Korea,26.0,169.0,73.0,Bronze
51382,M,South Korea,26.0,167.0,65.0,Silver
51385,M,South Korea,25.0,173.0,67.0,Silver
51387,F,North Korea,19.0,157.0,55.0,Bronze
51390,M,South Korea,23.0,182.0,71.0,Bronze
51403,M,South Korea,22.0,168.0,57.0,Gold
51421,F,South Korea,18.0,166.0,52.0,Gold
51421,F,South Korea,22.0,166.0,52.0,Bronze
51424,F,South Korea,25.0,,,Silver
51428,F,Czech Republic,19.0,175.0,83.0,Silver
51430,M,United States,23.0,,,Gold
51433,M,Sweden,28.0,,,Gold
51435,M,Great Britain,19.0,176.0,69.0,Silver
51438,F,Great Britain,19.0,170.0,59.0,Silver
51438,F,Great Britain,19.0,170.0,59.0,Bronze
51438,F,Great Britain,23.0,170.0,59.0,Bronze
51439,F,United States,29.0,195.0,62.0,Silver
51444,F,United States,21.0,170.0,65.0,Gold
51448,M,Canada,25.0,185.0,77.0,Silver
51449,M,Great Britain,29.0,,,Silver
51457,M,Brazil,30.0,170.0,68.0,Silver
51460,M,United States,28.0,183.0,77.0,Gold
51463,M,Finland,23.0,176.0,60.0,Gold
51464,M,Finland,22.0,,,Silver
51465,M,Finland,23.0,,,Silver
51468,F,Finland,23.0,172.0,61.5,Bronze
51469,M,Finland,26.0,181.0,83.0,Bronze
51479,M,Soviet Union,24.0,185.0,83.0,Bronze
51504,M,Spain,22.0,208.0,107.0,Silver
51511,M,Cuba,31.0,185.0,106.0,Silver
51514,F,Colombia,28.0,185.0,70.0,Silver
51514,F,Colombia,32.0,185.0,70.0,Gold
51517,M,Argentina,23.0,175.0,75.0,Gold
51518,M,Chile,22.0,166.0,64.0,Bronze
51519,M,Argentina,30.0,174.0,75.0,Gold
51524,M,United States,31.0,188.0,83.0,Silver
51525,M,Great Britain,24.0,175.0,68.0,Bronze
51532,M,Soviet Union,22.0,176.0,76.0,Gold
51534,M,Uzbekistan,31.0,183.0,97.0,Bronze
51535,M,Uzbekistan,20.0,193.0,96.0,Silver
51537,M,Macedonia,26.0,180.0,85.0,Bronze
51539,M,Russia,25.0,184.0,91.0,Silver
51566,M,Pakistan,24.0,177.0,78.0,Bronze
51571,M,Egypt,27.0,,82.0,Bronze
51575,M,Soviet Union,26.0,163.0,60.0,Bronze
51578,M,Kazakhstan,24.0,180.0,71.0,Bronze
51578,M,Kazakhstan,28.0,180.0,71.0,Gold
51579,F,Germany,31.0,,,Gold
51587,M,Japan,24.0,161.0,59.0,Gold
51601,M,Japan,20.0,172.0,59.0,Bronze
51602,F,Japan,22.0,157.0,48.0,Silver
51602,F,Japan,26.0,157.0,48.0,Silver
51603,F,Japan,20.0,166.0,61.0,Gold
51603,F,Japan,24.0,166.0,61.0,Gold
51603,F,Japan,28.0,166.0,61.0,Gold
51603,F,Japan,32.0,166.0,61.0,Gold
51607,F,Brazil,31.0,177.0,60.0,Bronze
51616,F,Nigeria,19.0,163.0,59.0,Bronze
51618,F,West Germany,19.0,176.0,67.0,Bronze
51618,F,Italy,31.0,176.0,67.0,Bronze
51618,F,Italy,35.0,176.0,67.0,Gold
51618,F,Italy,39.0,176.0,67.0,Silver
51618,F,Italy,43.0,176.0,67.0,Silver
51630,F,Nigeria,23.0,162.0,64.0,Bronze
51632,M,Great Britain,29.0,197.0,89.0,Silver
51648,F,Australia,28.0,157.0,54.0,Gold
51648,F,Australia,32.0,157.0,54.0,Bronze
51655,M,Canada,26.0,168.0,74.0,Gold
51656,F,Hungary,35.0,172.0,85.0,Bronze
51656,F,Hungary,39.0,172.0,85.0,Gold
51659,M,Japan,25.0,162.0,56.0,Gold
51667,M,Japan,24.0,166.0,68.0,Silver
51668,M,Nigeria,24.0,174.0,91.0,Silver
51674,M,Canada,24.0,185.0,95.0,Gold
51674,M,Canada,32.0,185.0,95.0,Gold
51686,M,Argentina,24.0,,,Gold
51688,M,Cuba,19.0,177.0,64.0,Bronze
51688,M,Cuba,23.0,177.0,64.0,Gold
51696,F,Romania,23.0,181.0,81.0,Silver
51696,F,Romania,27.0,181.0,81.0,Gold
51696,F,Romania,31.0,181.0,81.0,Gold
51696,F,Romania,31.0,181.0,81.0,Gold
51696,F,Romania,35.0,181.0,81.0,Gold
51696,F,Romania,39.0,181.0,81.0,Bronze
51708,M,Soviet Union,25.0,173.0,68.0,Bronze
51710,M,Russia,19.0,176.0,67.0,Gold
51710,M,Russia,23.0,176.0,67.0,Bronze
51713,F,Soviet Union,28.0,162.0,53.0,Bronze
51718,M,Romania,24.0,183.0,87.0,Silver
51720,M,Japan,21.0,177.0,78.0,Silver
51721,M,Morocco,25.0,173.0,57.0,Bronze
51724,M,United States,28.0,198.0,94.0,Gold
51727,M,Egypt,26.0,165.0,77.0,Bronze
51728,F,Finland,30.0,165.0,66.0,Bronze
51732,M,Hungary,23.0,170.0,67.0,Gold
51734,M,Germany,22.0,,,Gold
51737,M,Germany,25.0,184.0,80.0,Silver
51737,M,Germany,29.0,184.0,80.0,Gold
51737,M,Germany,33.0,184.0,80.0,Bronze
51746,F,Japan,26.0,174.0,67.0,Silver
51746,F,Japan,30.0,174.0,67.0,Gold
51754,M,Japan,25.0,185.0,80.0,Silver
51768,M,Japan,21.0,,,Gold
51769,M,Japan,24.0,186.0,78.0,Bronze
51781,M,Netherlands,24.0,,,Bronze
51781,M,Netherlands,24.0,,,Bronze
51787,M,Japan,17.0,166.0,61.0,Bronze
51787,M,Japan,17.0,166.0,61.0,Bronze
51787,M,Japan,21.0,166.0,61.0,Bronze
51787,M,Japan,21.0,166.0,61.0,Silver
51791,M,Nigeria,24.0,174.0,76.0,Bronze
51798,M,Serbia and Montenegro,23.0,188.0,89.0,Bronze
51798,M,Serbia and Montenegro,27.0,188.0,89.0,Silver
51799,M,Finland,24.0,181.0,68.0,Silver
51799,M,Finland,28.0,181.0,68.0,Silver
51799,M,Finland,28.0,181.0,68.0,Silver
51800,M,United States,23.0,172.0,70.0,Silver
51802,F,Finland,29.0,165.0,63.0,Bronze
51804,M,Finland,28.0,166.0,59.0,Bronze
51806,M,Nigeria,23.0,174.0,69.0,Gold
51816,F,Russia,19.0,171.0,58.0,Gold
51818,M,Turkey,30.0,180.0,98.0,Bronze
51819,M,Belgium,21.0,174.0,74.0,Gold
51821,F,Belarus,20.0,164.0,42.0,Silver
51822,F,Yugoslavia,34.0,176.0,67.0,Silver
51829,M,Greece,17.0,179.0,90.0,Gold
51829,M,Greece,25.0,179.0,90.0,Bronze
51841,F,Romania,21.0,177.0,76.0,Silver
51853,M,Bulgaria,28.0,196.0,90.0,Silver
51860,F,Bulgaria,18.0,181.0,73.0,Bronze
51861,F,Bulgaria,19.0,176.0,54.0,Bronze
51867,F,Romania,22.0,179.0,74.0,Bronze
51874,M,Bulgaria,25.0,180.0,78.0,Bronze
51893,M,United States,21.0,188.0,89.0,Gold
51893,M,United States,21.0,188.0,89.0,Gold
51896,M,Finland,18.0,,,Silver
51904,M,Brazil,22.0,170.0,70.0,Bronze
51912,M,Soviet Union,20.0,184.0,86.0,Silver
51912,M,Soviet Union,20.0,184.0,86.0,Bronze
51912,M,Soviet Union,20.0,184.0,86.0,Bronze
51913,M,Soviet Union,25.0,,,Gold
51915,M,Kazakhstan,20.0,175.0,94.0,Gold
51915,M,Kazakhstan,24.0,175.0,94.0,Gold
51916,M,Soviet Union,27.0,188.0,84.0,Gold
51920,F,Russia,26.0,162.0,49.0,Gold
51920,F,Russia,30.0,162.0,49.0,Silver
51921,F,Russia,25.0,174.0,60.0,Gold
51924,M,Russia,25.0,202.0,92.0,Gold
51926,M,Soviet Union,21.0,168.0,63.0,Silver
51927,F,Russia,19.0,164.0,,Gold
51929,F,Russia,22.0,157.0,60.0,Silver
51935,M,South Korea,24.0,180.0,75.0,Bronze
51942,M,South Korea,19.0,184.0,100.0,Gold
51942,M,South Korea,23.0,184.0,100.0,Gold
51942,M,South Korea,27.0,184.0,100.0,Bronze
51947,F,South Korea,23.0,159.0,62.0,Silver
51967,F,South Korea,23.0,,,Silver
51969,M,South Korea,22.0,174.0,70.0,Silver
51972,M,South Korea,20.0,191.0,86.0,Silver
51973,M,South Korea,22.0,176.0,75.0,Silver
51974,F,South Korea,21.0,170.0,63.0,Gold
51976,F,South Korea,20.0,167.0,65.0,Gold
51976,F,South Korea,24.0,167.0,65.0,Silver
51976,F,South Korea,32.0,167.0,65.0,Silver
51980,M,South Korea,27.0,187.0,95.0,Bronze
51981,F,South Korea,21.0,168.0,57.0,Gold
52010,M,Japan,21.0,183.0,72.0,Silver
52020,M,United States,23.0,185.0,75.0,Bronze
52026,M,United States,21.0,211.0,98.0,Gold
52029,F,Australia,21.0,167.0,69.0,Gold
52032,M,Germany,28.0,202.0,105.0,Silver
52033,M,United States,20.0,175.0,73.0,Bronze
52035,M,West Germany,28.0,176.0,100.0,Bronze
52037,M,Finland,27.0,183.0,95.0,Bronze
52037,M,Finland,31.0,183.0,95.0,Bronze
52040,M,Nigeria,28.0,188.0,77.0,Silver
52051,M,Azerbaijan,27.0,170.0,57.0,Bronze
52053,M,Hungary,21.0,184.0,75.0,Bronze
52053,M,Hungary,29.0,184.0,75.0,Silver
52053,M,Hungary,41.0,184.0,75.0,Silver
52053,M,Hungary,41.0,184.0,75.0,Bronze
52099,F,Indonesia,21.0,145.0,48.0,Bronze
52102,M,Spain,32.0,188.0,79.0,Gold
52106,M,New Zealand,26.0,168.0,77.0,Gold
52107,M,United States,22.0,198.0,118.0,Gold
52115,M,Norway,21.0,,,Gold
52115,M,Norway,23.0,,,Silver
52115,M,Norway,27.0,,,Bronze
52118,M,Norway,19.0,,,Bronze
52119,M,Norway,28.0,178.0,61.0,Bronze
52124,F,Sweden,28.0,174.0,68.0,Gold
52124,F,Sweden,28.0,174.0,68.0,Bronze
52126,M,United States,24.0,,,Bronze
52130,M,Iceland,28.0,193.0,96.0,Silver
52146,F,United States,19.0,161.0,51.0,Silver
52148,F,Czechoslovakia,29.0,165.0,66.0,Gold
52148,F,Czechoslovakia,37.0,165.0,66.0,Silver
52164,M,United States,28.0,203.0,95.0,Bronze
52165,M,Austria,17.0,173.0,61.0,Silver
52165,M,Austria,21.0,173.0,61.0,Gold
52167,M,Italy,29.0,186.0,90.0,Silver
52167,M,Italy,29.0,186.0,90.0,Bronze
52180,M,Italy,37.0,170.0,97.0,Silver
52184,M,Japan,22.0,,,Silver
52186,M,Japan,26.0,173.0,88.0,Gold
52195,M,Japan,20.0,181.0,78.0,Bronze
52196,F,Japan,29.0,182.0,59.0,Bronze
52197,M,Japan,27.0,172.0,60.0,Bronze
52200,M,Japan,22.0,183.0,100.0,Gold
52201,M,Japan,25.0,179.0,78.0,Silver
52209,F,Japan,22.0,175.0,72.0,Silver
52216,F,United States,25.0,165.0,59.0,Bronze
52232,F,Japan,24.0,170.0,70.0,Gold
52233,F,Japan,25.0,169.0,55.0,Bronze
52233,F,Japan,25.0,169.0,55.0,Bronze
52236,M,Italy,22.0,,,Gold
52238,F,Soviet Union,28.0,165.0,62.0,Bronze
52263,F,Romania,22.0,155.0,43.0,Gold
52263,F,Romania,22.0,155.0,43.0,Silver
52264,M,Romania,29.0,182.0,70.0,Gold
52264,M,Romania,33.0,182.0,70.0,Silver
52267,F,Romania,25.0,152.0,47.0,Bronze
52269,M,Romania,20.0,193.0,96.0,Bronze
52278,F,Romania,23.0,172.0,64.0,Silver
52287,F,Romania,24.0,184.0,78.0,Bronze
52288,M,Soviet Union,28.0,180.0,,Gold
52289,M,Soviet Union,24.0,190.0,89.0,Gold
52292,F,Romania,16.0,150.0,,Bronze
52296,M,Romania,27.0,170.0,84.0,Bronze
52308,M,Romania,23.0,191.0,93.0,Gold
52310,F,Romania,21.0,150.0,48.0,Bronze
52310,F,Romania,24.0,150.0,48.0,Bronze
52312,F,Moldova,19.0,155.0,53.0,Bronze
52321,M,United States,19.0,170.0,73.0,Bronze
52326,M,India,24.0,172.0,65.0,Gold
52335,F,Austria,30.0,164.0,52.0,Silver
52336,M,Indonesia,19.0,154.0,62.0,Bronze
52336,M,Indonesia,23.0,154.0,62.0,Bronze
52336,M,Indonesia,27.0,154.0,62.0,Silver
52342,M,Great Britain,19.0,,,Silver
52358,M,Japan,22.0,178.0,64.0,Bronze
52358,M,Japan,22.0,178.0,64.0,Silver
52358,M,Japan,22.0,178.0,64.0,Silver
52359,M,Japan,26.0,155.0,48.0,Silver
52360,M,Japan,20.0,,,Silver
52363,M,Romania,27.0,187.0,82.0,Bronze
52366,M,Germany,24.0,,,Bronze
52367,M,East Germany,26.0,181.0,77.0,Bronze
52369,M,United States,22.0,167.0,59.0,Gold
52378,M,Australia,27.0,185.0,76.0,Silver
52383,M,United States,24.0,190.0,87.0,Gold
52384,M,United States,23.0,170.0,70.0,Silver
52392,F,Canada,21.0,170.0,78.0,Gold
52392,F,Canada,25.0,170.0,78.0,Gold
52400,M,Nigeria,20.0,178.0,79.0,Silver
52401,M,Cuba,23.0,178.0,82.0,Gold
52402,M,France,48.0,,,Bronze
52403,M,South Africa,20.0,,,Bronze
52404,M,Great Britain,,,,Bronze
52409,M,Soviet Union,21.0,174.0,74.0,Silver
52412,M,Bulgaria,23.0,155.0,48.0,Gold
52419,M,Russia,34.0,178.0,83.0,Bronze
52419,M,Russia,38.0,178.0,83.0,Bronze
52422,F,Unified Team,25.0,170.0,56.0,Bronze
52425,M,Yugoslavia,26.0,186.0,78.0,Gold
52426,F,Slovenia,20.0,173.0,60.0,Silver
52428,M,Norway,25.0,,,Bronze
52433,M,Denmark,21.0,183.0,73.0,Bronze
52438,M,Japan,22.0,171.0,85.0,Bronze
52440,F,Romania,16.0,150.0,37.0,Gold
52442,M,Cuba,24.0,167.0,69.0,Bronze
52443,M,Hungary,23.0,164.0,48.0,Bronze
52445,M,Soviet Union,24.0,,,Gold
52447,M,Russia,25.0,172.0,73.0,Gold
52448,M,Azerbaijan,26.0,200.0,93.0,Gold
52470,M,Soviet Union,26.0,191.0,96.0,Gold
52470,M,Soviet Union,30.0,191.0,96.0,Silver
52471,F,Russia,22.0,177.0,60.0,Gold
52471,F,Russia,26.0,177.0,60.0,Gold
52471,F,Russia,26.0,177.0,60.0,Gold
52471,F,Russia,30.0,177.0,60.0,Gold
52471,F,Russia,30.0,177.0,60.0,Gold
52480,F,Japan,24.0,177.0,65.0,Bronze
52493,M,Japan,21.0,166.0,66.0,Bronze
52497,M,Japan,27.0,166.0,62.0,Bronze
52500,M,Brazil,30.0,180.0,93.0,Bronze
52501,M,Japan,20.0,168.0,60.0,Silver
52502,M,Japan,26.0,181.0,95.0,Bronze
52506,M,Japan,21.0,180.0,111.0,Gold
52507,M,Japan,25.0,,,Gold
52519,F,Japan,19.0,158.0,51.0,Silver
52519,F,Japan,23.0,158.0,51.0,Bronze
52524,F,Japan,24.0,168.0,64.0,Silver
52532,M,Japan,21.0,,,Silver
52545,F,Russia,29.0,165.0,57.0,Bronze
52545,F,Russia,33.0,165.0,57.0,Gold
52545,F,Russia,33.0,165.0,57.0,Gold
52554,F,Russia,22.0,174.0,64.0,Gold
52554,F,Russia,26.0,174.0,64.0,Gold
52554,F,Russia,30.0,174.0,64.0,Bronze
52559,M,Unified Team,25.0,169.0,75.0,Gold
52561,F,Germany,27.0,164.0,55.0,Gold
52562,M,Pakistan,24.0,174.0,64.0,Silver
52562,M,Pakistan,28.0,174.0,64.0,Bronze
52563,M,Pakistan,25.0,185.0,85.0,Silver
52575,F,United States,28.0,174.0,61.0,Bronze
52575,F,United States,36.0,174.0,61.0,Silver
52582,M,Egypt,28.0,183.0,81.0,Bronze
52585,M,Sudan,23.0,193.0,72.0,Silver
52593,F,Nigeria,24.0,158.0,56.0,Bronze
52594,M,Romania,26.0,,,Gold
52602,M,Turkey,24.0,173.0,69.0,Silver
52603,M,Germany,23.0,,74.0,Gold
52603,M,Germany,27.0,,74.0,Silver
52607,M,Finland,25.0,176.0,64.0,Silver
52607,M,Finland,25.0,176.0,64.0,Gold
52607,M,Finland,29.0,176.0,64.0,Bronze
52607,M,Finland,29.0,176.0,64.0,Gold
52609,F,Japan,19.0,173.0,60.0,Gold
52611,F,Japan,22.0,165.0,57.0,Silver
52617,M,Finland,23.0,175.0,64.0,Bronze
52617,M,Finland,25.0,175.0,64.0,Bronze
52617,M,Finland,29.0,175.0,64.0,Bronze
52626,M,Netherlands,63.0,,,Gold
52629,M,Sweden,28.0,,,Bronze
52638,M,Belgium,21.0,,,Bronze
52643,M,Norway,30.0,174.0,70.0,Silver
52649,M,Soviet Union,28.0,169.0,71.0,Bronze
52668,M,Japan,28.0,172.0,57.0,Bronze
52675,F,Japan,22.0,164.0,62.0,Silver
52675,F,Japan,26.0,164.0,62.0,Bronze
52683,F,Japan,22.0,145.0,44.0,Silver
52685,F,Japan,15.0,150.0,45.0,Bronze
52691,F,Japan,32.0,163.0,61.0,Gold
52702,M,Japan,21.0,183.0,76.0,Bronze
52716,M,West Germany,21.0,186.0,75.0,Bronze
52731,M,Romania,26.0,168.0,73.0,Silver
52735,M,Hungary,25.0,185.0,,Silver
52735,M,Hungary,29.0,185.0,,Gold
52744,F,Romania,25.0,170.0,57.0,Gold
52744,F,Romania,25.0,170.0,57.0,Silver
52755,M,Soviet Union,27.0,164.0,56.0,Gold
52760,M,Croatia,20.0,194.0,78.0,Bronze
52760,M,Croatia,20.0,194.0,78.0,Bronze
52761,M,Soviet Union,27.0,189.0,106.0,Gold
52765,F,Belarus,16.0,170.0,53.0,Bronze
52765,F,Belarus,20.0,170.0,53.0,Silver
52773,M,Russia,23.0,176.0,94.0,Silver
52774,M,Soviet Union,25.0,158.0,52.0,Silver
52786,M,Romania,24.0,192.0,90.0,Silver
52790,M,Soviet Union,25.0,176.0,83.0,Gold
52794,M,Bulgaria,21.0,179.0,73.0,Silver
52796,M,Romania,27.0,175.0,78.0,Silver
52809,M,Bulgaria,20.0,155.0,54.0,Gold
52816,M,Soviet Union,28.0,175.0,74.0,Bronze
52824,M,Soviet Union,22.0,188.0,98.0,Gold
52824,M,Soviet Union,30.0,188.0,98.0,Bronze
52825,M,Russia,24.0,180.0,74.0,Gold
52829,M,Soviet Union,26.0,190.0,92.0,Gold
52832,M,Italy,,,,Bronze
52836,M,Bulgaria,23.0,168.0,62.0,Silver
52836,M,Bulgaria,27.0,168.0,62.0,Silver
52837,M,Bulgaria,28.0,178.0,75.0,Silver
52840,M,Soviet Union,22.0,,,Gold
52843,M,Unified Team,19.0,,,Silver
52844,M,Soviet Union,25.0,,,Silver
52846,M,Russia,28.0,194.0,92.0,Bronze
52851,M,Soviet Union,28.0,184.0,85.0,Gold
52852,M,Soviet Union,18.0,188.0,85.0,Gold
52852,M,Soviet Union,22.0,188.0,85.0,Gold
52852,M,Soviet Union,26.0,188.0,85.0,Gold
52860,F,Bulgaria,21.0,169.0,66.0,Bronze
52861,F,Soviet Union,21.0,159.0,48.0,Bronze
52863,F,Russia,29.0,172.0,70.0,Silver
52864,F,Russia,23.0,183.0,68.0,Silver
52870,F,Russia,33.0,160.0,50.0,Silver
52871,F,Russia,22.0,173.0,70.0,Silver
52875,F,Russia,29.0,176.0,68.0,Bronze
52877,F,Russia,18.0,173.0,46.0,Bronze
52886,M,Russia,19.0,187.0,80.0,Silver
52892,M,Sweden,24.0,177.0,85.0,Bronze
52899,M,Soviet Union,42.0,171.0,62.0,Bronze
52905,M,Norway,23.0,,,Silver
52908,M,Norway,24.0,,,Silver
52912,M,United States,29.0,182.0,83.0,Bronze
52917,M,United States,23.0,198.0,98.0,Silver
52920,M,United States,19.0,180.0,72.0,Silver
52920,M,United States,23.0,180.0,72.0,Bronze
52920,M,United States,23.0,180.0,72.0,Gold
52922,M,United States,23.0,200.0,98.0,Bronze
52923,F,Soviet Union,22.0,185.0,80.0,Gold
52924,M,Bulgaria,22.0,179.0,76.0,Silver
52926,M,Yugoslavia,23.0,189.0,89.0,Bronze
52927,M,Yugoslavia,22.0,,,Silver
52927,M,Yugoslavia,27.0,,,Silver
52932,F,Serbia and Montenegro,22.0,165.0,57.0,Bronze
52932,F,Serbia and Montenegro,22.0,165.0,57.0,Gold
52939,F,Japan,19.0,153.0,49.0,Silver
52941,F,Japan,24.0,165.0,60.0,Bronze
52943,F,Japan,23.0,168.0,62.0,Silver
52943,F,Japan,27.0,168.0,62.0,Silver
52948,M,Japan,23.0,190.0,76.0,Bronze
52962,M,Japan,20.0,175.0,78.0,Bronze
52963,F,Japan,14.0,159.0,50.0,Gold
52970,M,Japan,29.0,180.0,74.0,Bronze
52972,F,Japan,25.0,162.0,55.0,Silver
52994,F,Romania,18.0,164.0,52.0,Bronze
52994,F,Romania,18.0,164.0,52.0,Gold
52994,F,Romania,22.0,164.0,52.0,Bronze
52994,F,Romania,22.0,164.0,52.0,Gold
53004,M,Nigeria,29.0,185.0,91.0,Silver
53007,M,Russia,16.0,192.0,90.0,Silver
53007,M,Russia,20.0,192.0,90.0,Bronze
53011,F,Cuba,25.0,173.0,71.0,Gold
53011,F,Cuba,29.0,173.0,71.0,Gold
53016,M,Japan,22.0,173.0,90.0,Silver
53023,M,United States,22.0,175.0,73.0,Bronze
53025,M,South Korea,21.0,190.0,91.0,Gold
53025,M,South Korea,29.0,190.0,91.0,Bronze
53031,M,Estonia,38.0,192.0,96.0,Silver
53031,M,Estonia,42.0,192.0,96.0,Silver
53032,F,Netherlands,29.0,167.0,70.0,Silver
53055,M,Poland,22.0,192.0,72.0,Silver
53076,M,Argonaut Rowing Club,26.0,,68.0,Bronze
53077,M,Cornwall,,,,Silver
53078,M,Cornwall,29.0,,,Silver
53079,M,Soviet Union,22.0,184.0,86.0,Bronze
53083,M,Great Britain,25.0,178.0,77.0,Bronze
53086,M,Great Britain,23.0,,,Bronze
53086,M,Great Britain,23.0,,,Silver
53090,M,Great Britain,21.0,176.0,67.0,Gold
53091,M,United States,34.0,185.0,84.0,Bronze
53094,M,United States,25.0,173.0,69.0,Bronze
53098,M,Great Britain,21.0,182.0,75.0,Silver
53105,M,Canada,19.0,,,Bronze
53116,F,Great Britain,21.0,184.0,76.0,Bronze
53119,M,United States,39.0,183.0,,Gold
53119,M,United States,39.0,183.0,,Gold
53119,M,United States,39.0,183.0,,Gold
53121,M,United States,27.0,,,Bronze
53121,M,United States,27.0,,,Gold
53128,M,United States,27.0,175.0,82.0,Gold
53129,F,Australia,19.0,196.0,85.0,Silver
53129,F,Australia,23.0,196.0,85.0,Silver
53129,F,Australia,27.0,196.0,85.0,Silver
53129,F,Australia,31.0,196.0,85.0,Bronze
53130,M,Great Britain,23.0,,,Gold
53134,M,United States,22.0,206.0,107.0,Gold
53136,F,Australia,20.0,172.0,66.0,Gold
53136,F,Australia,20.0,172.0,66.0,Gold
53141,M,Great Britain,23.0,,,Silver
53144,M,Canada,22.0,199.0,86.0,Gold
53145,F,Jamaica,22.0,173.0,61.0,Bronze
53145,F,Jamaica,22.0,173.0,61.0,Silver
53149,F,United States,29.0,190.0,81.0,Bronze
53153,F,United States,19.0,170.0,58.0,Gold
53154,M,Great Britain,52.0,,,Gold
53156,F,Jamaica,27.0,178.0,61.0,Silver
53162,M,Belgium,22.0,170.0,70.0,Silver
53164,M,Emily,46.0,,,Silver
53168,M,East Germany,25.0,185.0,82.0,Silver
53169,F,United States,22.0,167.0,57.0,Gold
53169,F,United States,22.0,167.0,57.0,Gold
53171,M,East Germany,23.0,179.0,70.0,Bronze
53176,F,Germany,17.0,,,Bronze
53176,F,Germany,17.0,,,Silver
53178,F,United States,20.0,168.0,64.0,Silver
53182,M,Germany,29.0,193.0,95.0,Bronze
53186,M,Canada,28.0,180.0,81.0,Gold
53188,M,United States,23.0,185.0,82.0,Silver
53188,M,United States,23.0,185.0,82.0,Gold
53188,M,United States,23.0,185.0,82.0,Gold
53189,M,United States,22.0,178.0,64.0,Bronze
53192,M,Great Britain,24.0,175.0,70.0,Gold
53202,F,Great Britain,17.0,155.0,51.0,Bronze
53205,M,Norway,24.0,173.0,59.0,Bronze
53208,F,Denmark,21.0,,,Bronze
53215,M,Norway,24.0,,,Bronze
53220,M,Denmark,28.0,194.0,90.0,Gold
53221,M,Germany,24.0,182.0,79.0,Silver
53227,M,Sweden,29.0,180.0,71.0,Gold
53228,F,United States,21.0,170.0,70.0,Bronze
53228,F,United States,25.0,170.0,70.0,Silver
53228,F,United States,25.0,170.0,70.0,Bronze
53238,M,United States,64.0,,,Gold
53240,M,Luxembourg,33.0,,,Gold
53240,M,Luxembourg,37.0,,,Gold
53245,M,United States,20.0,188.0,80.0,Gold
53268,F,United States,26.0,172.0,64.0,Silver
53269,M,Hungary,26.0,190.0,110.0,Silver
53275,M,India,25.0,,,Bronze
53277,M,Iran,27.0,185.0,99.0,Silver
53281,M,United States,27.0,179.0,,Bronze
53283,M,United States,25.0,185.0,77.0,Silver
53287,M,Germany,23.0,,,Bronze
53289,M,United States,22.0,198.0,91.0,Bronze
53290,M,India,,173.0,,Gold
53290,M,India,,173.0,,Gold
53291,M,Joy,18.0,,,Silver
53292,M,United States,23.0,193.0,84.0,Bronze
53293,M,United States,25.0,,,Gold
53293,M,United States,25.0,,,Gold
53301,M,Soviet Union,29.0,187.0,83.0,Bronze
53304,M,East Germany,24.0,160.0,59.0,Bronze
53305,M,United States,27.0,188.0,65.0,Silver
53311,M,United States,19.0,190.0,82.0,Gold
53311,M,United States,19.0,190.0,82.0,Gold
53311,M,United States,23.0,190.0,82.0,Silver
53311,M,United States,23.0,190.0,82.0,Gold
53311,M,United States,23.0,190.0,82.0,Gold
53311,M,United States,27.0,190.0,82.0,Bronze
53311,M,United States,27.0,190.0,82.0,Gold
53313,M,Norway,25.0,178.0,89.0,Gold
53315,F,Great Britain,20.0,,,Bronze
53325,M,Czech Republic,25.0,189.0,102.0,Gold
53325,M,Czech Republic,33.0,189.0,102.0,Bronze
53328,M,Iran,21.0,,,Bronze
53335,F,East Germany,23.0,174.0,69.0,Silver
53338,F,West Germany,24.0,170.0,57.0,Silver
53338,F,West Germany,24.0,170.0,57.0,Bronze
53339,M,United States,29.0,188.0,89.0,Gold
53341,M,Sweden,22.0,,,Gold
53350,F,Norway,20.0,176.0,59.0,Bronze
53350,F,Norway,20.0,176.0,59.0,Gold
53350,F,Norway,24.0,176.0,59.0,Silver
53352,M,East Germany,22.0,198.0,94.0,Gold
