ID,Sex,Team,NOC,Year,Season,Sport,Medal
114996,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
35953,M,West Germany-1,FRG,1968,Winter,Bobsleigh,Silver
65360,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
43872,M,Soviet Union,URS,1968,Winter,Biathlon,Gold
44461,F,Austria,AUT,1968,Winter,Alpine Skiing,Bronze
43872,M,Soviet Union,URS,1968,Winter,Biathlon,Bronze
81556,M,Italy-1,ITA,1968,Winter,Bobsleigh,Gold
81556,M,Italy-1,ITA,1968,Winter,Bobsleigh,Gold
93117,M,France,FRA,1968,Winter,Figure Skating,Bronze
25487,M,Switzerland,SUI,1968,Winter,Alpine Skiing,Bronze
107044,M,Austria,AUT,1968,Winter,Luge,Gold
44472,M,Switzerland,SUI,1968,Winter,Cross Country Skiing,Bronze
41198,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
55521,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
39367,F,Netherlands,NED,1968,Winter,Speed Skating,Silver
22678,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
107778,F,Netherlands,NED,1968,Winter,Speed Skating,Gold
77445,M,United States,USA,1968,Winter,Speed Skating,Silver
42670,F,Canada,CAN,1968,Winter,Alpine Skiing,Silver
54928,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
42670,F,Canada,CAN,1968,Winter,Alpine Skiing,Gold
126517,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
5125,M,Italy-1,ITA,1968,Winter,Bobsleigh,Gold
5430,M,Sweden,SWE,1968,Winter,Biathlon,Bronze
6543,M,Austria,AUT,1968,Winter,Ski Jumping,Silver
119859,M,Norway,NOR,1968,Winter,Speed Skating,Silver
96382,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
64799,F,Soviet Union,URS,1968,Winter,Cross Country Skiing,Bronze
95941,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
42249,M,Switzerland-1,SUI,1968,Winter,Bobsleigh,Bronze
64799,F,Soviet Union,URS,1968,Winter,Cross Country Skiing,Silver
6398,F,Netherlands,NED,1968,Winter,Speed Skating,Bronze
6398,F,Netherlands,NED,1968,Winter,Speed Skating,Bronze
5937,F,Norway,NOR,1968,Winter,Cross Country Skiing,Bronze
115638,F,Sweden,SWE,1968,Winter,Cross Country Skiing,Silver
5937,F,Norway,NOR,1968,Winter,Cross Country Skiing,Gold
40767,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
40794,F,West Germany-1,FRG,1968,Winter,Figure Skating,Bronze
41831,M,Soviet Union-2,URS,1968,Winter,Figure Skating,Silver
79249,F,United States,USA,1968,Winter,Speed Skating,Silver
94943,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
94942,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
79063,M,Austria,AUT,1968,Winter,Alpine Skiing,Bronze
39367,F,Netherlands,NED,1968,Winter,Speed Skating,Gold
19411,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
129056,M,Norway,NOR,1968,Winter,Biathlon,Silver
52643,M,Norway,NOR,1968,Winter,Biathlon,Silver
116155,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
43396,M,Norway,NOR,1968,Winter,Cross Country Skiing,Gold
43396,M,Norway,NOR,1968,Winter,Cross Country Skiing,Gold
98324,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
17231,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
126047,M,Netherlands,NED,1968,Winter,Speed Skating,Gold
81030,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
97684,M,Soviet Union,URS,1968,Winter,Biathlon,Gold
76124,F,Czechoslovakia,TCH,1968,Winter,Figure Skating,Bronze
43275,M,Austria-1,AUT,1968,Winter,Bobsleigh,Silver
126047,M,Netherlands,NED,1968,Winter,Speed Skating,Silver
52288,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
76174,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
6671,M,West Germany-1,FRG,1968,Winter,Bobsleigh,Silver
122935,M,Norway,NOR,1968,Winter,Cross Country Skiing,Gold
109020,F,East Germany,GDR,1968,Winter,Figure Skating,Silver
119477,M,Austria-1,AUT,1968,Winter,Bobsleigh,Silver
94192,M,Sweden,SWE,1968,Winter,Biathlon,Bronze
76632,M,Austria,AUT,1968,Winter,Alpine Skiing,Bronze
65007,M,East Germany,GDR,1968,Winter,Nordic Combined,Bronze
108971,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
80330,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
17885,M,Switzerland-1,SUI,1968,Winter,Bobsleigh,Bronze
80213,F,France,FRA,1968,Winter,Alpine Skiing,Silver
97228,M,Soviet Union-1,URS,1968,Winter,Figure Skating,Gold
96829,M,Austria,AUT,1968,Winter,Ski Jumping,Bronze
77040,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
107876,M,Austria,AUT,1968,Winter,Figure Skating,Gold
135058,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
43001,M,Norway,NOR,1968,Winter,Ski Jumping,Bronze
107221,F,West Germany,FRG,1968,Winter,Luge,Silver
120316,M,Soviet Union,URS,1968,Winter,Biathlon,Silver
82761,F,Norway,NOR,1968,Winter,Cross Country Skiing,Gold
35563,F,United States,USA,1968,Winter,Speed Skating,Silver
88319,M,Finland,FIN,1968,Winter,Cross Country Skiing,Bronze
2486,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
32655,F,Norway,NOR,1968,Winter,Cross Country Skiing,Gold
680,F,Soviet Union,URS,1968,Winter,Cross Country Skiing,Bronze
83997,M,West Germany-1,FRG,1968,Winter,Luge,Bronze
88966,M,Sweden,SWE,1968,Winter,Biathlon,Bronze
30842,M,Austria-1,AUT,1968,Winter,Bobsleigh,Silver
47355,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
33944,F,France,FRA,1968,Winter,Alpine Skiing,Silver
33944,F,France,FRA,1968,Winter,Alpine Skiing,Bronze
72923,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
134148,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
49237,M,Sweden,SWE,1968,Winter,Speed Skating,Gold
31156,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
13286,M,East Germany,GDR,1968,Winter,Luge,Bronze
134877,F,Soviet Union-2,URS,1968,Winter,Figure Skating,Silver
89035,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
61809,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
73112,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
49200,M,Switzerland-1,SUI,1968,Winter,Bobsleigh,Bronze
130153,M,Switzerland-1,SUI,1968,Winter,Bobsleigh,Bronze
13286,M,East Germany-1,GDR,1968,Winter,Luge,Gold
46043,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
133924,M,Italy-1,ITA,1968,Winter,Bobsleigh,Gold
49351,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
66884,M,Sweden,SWE,1968,Winter,Cross Country Skiing,Bronze
84038,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
58509,M,West Germany,FRG,1968,Winter,Nordic Combined,Gold
58506,M,West Germany,FRG,1968,Winter,Speed Skating,Gold
102418,M,Sweden,SWE,1968,Winter,Cross Country Skiing,Silver
30651,F,West Germany,FRG,1968,Winter,Luge,Bronze
32930,M,Norway,NOR,1968,Winter,Speed Skating,Silver
85028,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
102355,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
131008,M,West Germany-1,FRG,1968,Winter,Luge,Bronze
49613,F,United States,USA,1968,Winter,Speed Skating,Bronze
12281,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
49613,F,United States,USA,1968,Winter,Speed Skating,Silver
83728,F,Finland,FIN,1968,Winter,Speed Skating,Silver
67145,M,Finland,FIN,1968,Winter,Cross Country Skiing,Bronze
120549,F,Soviet Union,URS,1968,Winter,Speed Skating,Silver
114455,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
105353,M,Sweden,SWE,1968,Winter,Speed Skating,Bronze
33000,M,Sweden,SWE,1968,Winter,Biathlon,Bronze
46711,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
49909,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
12524,F,Switzerland,SUI,1968,Winter,Alpine Skiing,Bronze
120549,F,Soviet Union,URS,1968,Winter,Speed Skating,Gold
67689,F,Italy,ITA,1968,Winter,Luge,Gold
66884,M,Sweden,SWE,1968,Winter,Cross Country Skiing,Silver
41081,F,France,FRA,1968,Winter,Alpine Skiing,Gold
61042,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
83728,F,Finland,FIN,1968,Winter,Speed Skating,Gold
73040,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
28648,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
61986,M,East Germany-1,GDR,1968,Winter,Luge,Gold
50712,M,Austria,AUT,1968,Winter,Alpine Skiing,Silver
50762,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
117838,M,Finland,FIN,1968,Winter,Cross Country Skiing,Bronze
56852,M,Switzerland,SUI,1968,Winter,Nordic Combined,Silver
135008,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
74234,M,Soviet Union,URS,1968,Winter,Biathlon,Gold
35483,M,Soviet Union,URS,1968,Winter,Ice Hockey,Gold
120316,M,Soviet Union,URS,1968,Winter,Biathlon,Gold
45150,M,Sweden,SWE,1968,Winter,Cross Country Skiing,Silver
31387,M,Austria-1,AUT,1968,Winter,Bobsleigh,Silver
14092,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
106724,M,Netherlands,NED,1968,Winter,Speed Skating,Silver
59745,M,France,FRA,1968,Winter,Alpine Skiing,Gold
59745,M,France,FRA,1968,Winter,Alpine Skiing,Gold
59745,M,France,FRA,1968,Winter,Alpine Skiing,Gold
90792,F,Austria,AUT,1968,Winter,Alpine Skiing,Gold
91144,M,Romania-1,ROU,1968,Winter,Bobsleigh,Bronze
128028,M,Austria-1,AUT,1968,Winter,Luge,Silver
61986,M,East Germany,GDR,1968,Winter,Luge,Silver
9778,F,Soviet Union-1,URS,1968,Winter,Figure Skating,Gold
84952,M,Romania-1,ROU,1968,Winter,Bobsleigh,Bronze
125622,M,Soviet Union,URS,1968,Winter,Cross Country Skiing,Silver
34322,M,Switzerland,SUI,1968,Winter,Alpine Skiing,Silver
50457,M,Czechoslovakia,TCH,1968,Winter,Ice Hockey,Silver
131492,M,United States,USA,1968,Winter,Figure Skating,Silver
9776,M,Soviet Union,URS,1968,Winter,Ski Jumping,Gold
86808,M,Italy,ITA,1968,Winter,Cross Country Skiing,Gold
73639,M,Norway,NOR,1968,Winter,Speed Skating,Gold
73639,M,Norway,NOR,1968,Winter,Speed Skating,Silver
32310,M,Norway,NOR,1968,Winter,Cross Country Skiing,Gold
87077,M,Netherlands,NED,1968,Winter,Speed Skating,Bronze
89658,M,Canada,CAN,1968,Winter,Ice Hockey,Bronze
32310,M,Norway,NOR,1968,Winter,Cross Country Skiing,Gold
114482,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
19411,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
6398,F,Netherlands,NED,1972,Winter,Speed Skating,Silver
11234,M,Soviet Union,URS,1972,Winter,Biathlon,Gold
78295,M,East Germany,GDR,1972,Winter,Biathlon,Bronze
120549,F,Soviet Union,URS,1972,Winter,Speed Skating,Bronze
126517,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
48538,M,Italy-1,ITA,1972,Winter,Luge,Gold
21293,M,United States,USA,1972,Winter,Ice Hockey,Silver
79063,M,Austria,AUT,1972,Winter,Alpine Skiing,Bronze
123222,M,Soviet Union-1,URS,1972,Winter,Figure Skating,Gold
102471,M,Finland,FIN,1972,Winter,Biathlon,Silver
6398,F,Netherlands,NED,1972,Winter,Speed Skating,Gold
69096,M,Switzerland-1,SUI,1972,Winter,Bobsleigh,Gold
48911,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
96382,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
104225,M,Soviet Union,URS,1972,Winter,Biathlon,Gold
95334,M,Italy-1,ITA,1972,Winter,Luge,Gold
129268,M,East Germany,GDR,1972,Winter,Nordic Combined,Gold
64799,F,Soviet Union,URS,1972,Winter,Cross Country Skiing,Gold
49333,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
49350,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
47667,F,United States,USA,1972,Winter,Speed Skating,Gold
64799,F,Soviet Union,URS,1972,Winter,Cross Country Skiing,Gold
103367,F,East Germany,GDR,1972,Winter,Luge,Silver
77559,M,United States,USA,1972,Winter,Ice Hockey,Silver
47667,F,United States,USA,1972,Winter,Speed Skating,Bronze
104411,M,Finland,FIN,1972,Winter,Biathlon,Silver
121854,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
49351,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
64799,F,Soviet Union,URS,1972,Winter,Cross Country Skiing,Gold
77502,M,United States,USA,1972,Winter,Ice Hockey,Silver
78490,M,United States,USA,1972,Winter,Ice Hockey,Silver
72054,M,East Germany,GDR,1972,Winter,Nordic Combined,Bronze
103637,M,Switzerland,SUI,1972,Winter,Alpine Skiing,Gold
20567,M,Soviet Union,URS,1972,Winter,Figure Skating,Silver
46671,M,Switzerland,SUI,1972,Winter,Cross Country Skiing,Bronze
102355,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
50354,M,United States,USA,1972,Winter,Ice Hockey,Silver
13528,M,Sweden,SWE,1972,Winter,Speed Skating,Silver
65360,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
114929,M,Norway,NOR,1972,Winter,Speed Skating,Bronze
15697,M,Switzerland,SUI,1972,Winter,Alpine Skiing,Silver
15482,M,United States,USA,1972,Winter,Ice Hockey,Silver
50680,M,Switzerland-1,SUI,1972,Winter,Bobsleigh,Bronze
50680,M,Switzerland-1,SUI,1972,Winter,Bobsleigh,Gold
51799,M,Finland,FIN,1972,Winter,Biathlon,Silver
114929,M,Norway,NOR,1972,Winter,Speed Skating,Bronze
115054,F,France,FRA,1972,Winter,Alpine Skiing,Bronze
13916,M,United States,USA,1972,Winter,Ice Hockey,Silver
74203,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
122442,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
74234,M,Soviet Union,URS,1972,Winter,Biathlon,Gold
14858,M,East Germany-1,GDR,1972,Winter,Luge,Gold
120316,M,Soviet Union,URS,1972,Winter,Biathlon,Gold
106678,M,East Germany,GDR,1972,Winter,Luge,Gold
135008,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
106724,M,Netherlands,NED,1972,Winter,Speed Skating,Gold
106724,M,Netherlands,NED,1972,Winter,Speed Skating,Gold
100825,F,Finland,FIN,1972,Winter,Cross Country Skiing,Silver
135014,M,West Germany-1,FRG,1972,Winter,Bobsleigh,Bronze
106724,M,Netherlands,NED,1972,Winter,Speed Skating,Gold
14453,M,Norway,NOR,1972,Winter,Cross Country Skiing,Silver
135014,M,West Germany-2,FRG,1972,Winter,Bobsleigh,Gold
127093,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
13286,M,East Germany-2,GDR,1972,Winter,Luge,Bronze
72270,M,Sweden,SWE,1972,Winter,Cross Country Skiing,Gold
73454,F,Canada,CAN,1972,Winter,Figure Skating,Silver
107127,M,East Germany,GDR,1972,Winter,Ski Jumping,Bronze
49613,F,United States,USA,1972,Winter,Speed Skating,Gold
49613,F,United States,USA,1972,Winter,Speed Skating,Silver
12282,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
76714,M,Switzerland,SUI,1972,Winter,Alpine Skiing,Bronze
43149,F,East Germany-1,GDR,1972,Winter,Figure Skating,Bronze
9306,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
105329,M,United States,USA,1972,Winter,Ice Hockey,Silver
122935,M,Norway,NOR,1972,Winter,Cross Country Skiing,Silver
17643,M,Switzerland-1,SUI,1972,Winter,Bobsleigh,Gold
49909,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
72481,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
52384,M,United States,USA,1972,Winter,Ice Hockey,Silver
6671,M,West Germany-1,FRG,1972,Winter,Bobsleigh,Silver
122935,M,Norway,NOR,1972,Winter,Cross Country Skiing,Gold
101661,F,Soviet Union-1,URS,1972,Winter,Figure Skating,Gold
105833,M,United States,USA,1972,Winter,Ice Hockey,Silver
49996,M,East Germany-1,GDR,1972,Winter,Luge,Gold
72649,F,United States,USA,1972,Winter,Figure Skating,Bronze
13205,M,Italy-1,ITA,1972,Winter,Bobsleigh,Silver
98324,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
127511,M,Soviet Union,URS,1972,Winter,Cross Country Skiing,Gold
122935,M,Norway,NOR,1972,Winter,Cross Country Skiing,Silver
43398,M,Norway,NOR,1972,Winter,Speed Skating,Silver
43398,M,Norway,NOR,1972,Winter,Speed Skating,Silver
46367,M,Norway,NOR,1972,Winter,Cross Country Skiing,Silver
46367,M,Norway,NOR,1972,Winter,Cross Country Skiing,Bronze
72923,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
75667,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
114778,M,West Germany-1,FRG,1972,Winter,Bobsleigh,Bronze
114816,M,Switzerland,SUI,1972,Winter,Ski Jumping,Silver
91899,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
132227,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
35483,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
36875,M,Italy-1,ITA,1972,Winter,Bobsleigh,Silver
58978,F,Netherlands,NED,1972,Winter,Speed Skating,Silver
93117,M,France,FRA,1972,Winter,Figure Skating,Bronze
62493,M,Japan,JPN,1972,Winter,Ski Jumping,Silver
113727,M,East Germany,GDR,1972,Winter,Biathlon,Bronze
61809,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
108090,M,United States,USA,1972,Winter,Ice Hockey,Silver
83927,M,Norway,NOR,1972,Winter,Cross Country Skiing,Silver
130153,M,Switzerland-1,SUI,1972,Winter,Bobsleigh,Bronze
89029,F,Soviet Union,URS,1972,Winter,Cross Country Skiing,Gold
89029,F,Soviet Union,URS,1972,Winter,Cross Country Skiing,Silver
39172,F,West Germany,FRG,1972,Winter,Speed Skating,Gold
116762,M,Finland,FIN,1972,Winter,Biathlon,Silver
23184,F,United States,USA,1972,Winter,Alpine Skiing,Bronze
4644,M,Japan,JPN,1972,Winter,Ski Jumping,Bronze
34031,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
130153,M,Switzerland-1,SUI,1972,Winter,Bobsleigh,Gold
107732,F,East Germany,GDR,1972,Winter,Luge,Bronze
83038,F,East Germany,GDR,1972,Winter,Luge,Gold
117859,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
58978,F,Netherlands,NED,1972,Winter,Speed Skating,Bronze
36391,M,Poland,POL,1972,Winter,Ski Jumping,Gold
84028,F,Switzerland,SUI,1972,Winter,Alpine Skiing,Gold
110635,M,Soviet Union,URS,1972,Winter,Cross Country Skiing,Gold
84028,F,Switzerland,SUI,1972,Winter,Alpine Skiing,Gold
56748,F,Finland,FIN,1972,Winter,Cross Country Skiing,Silver
80330,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
35179,M,East Germany-2,GDR,1972,Winter,Luge,Bronze
35179,M,East Germany,GDR,1972,Winter,Luge,Bronze
56852,M,Switzerland,SUI,1972,Winter,Cross Country Skiing,Bronze
83447,M,Soviet Union,URS,1972,Winter,Speed Skating,Bronze
62959,M,East Germany,GDR,1972,Winter,Biathlon,Bronze
37390,M,United States,USA,1972,Winter,Ice Hockey,Silver
109097,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
24834,F,Norway,NOR,1972,Winter,Cross Country Skiing,Bronze
56748,F,Finland,FIN,1972,Winter,Cross Country Skiing,Silver
56854,M,Switzerland,SUI,1972,Winter,Cross Country Skiing,Bronze
56748,F,Finland,FIN,1972,Winter,Cross Country Skiing,Bronze
126047,M,Netherlands,NED,1972,Winter,Speed Skating,Silver
94126,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
109457,M,United States,USA,1972,Winter,Ice Hockey,Silver
24385,M,United States,USA,1972,Winter,Ice Hockey,Silver
123647,M,West Germany-1,FRG,1972,Winter,Bobsleigh,Bronze
123647,M,West Germany-2,FRG,1972,Winter,Bobsleigh,Gold
116628,M,Soviet Union-2,URS,1972,Winter,Figure Skating,Silver
34896,M,Spain,ESP,1972,Winter,Alpine Skiing,Gold
37943,M,West Germany-1,FRG,1972,Winter,Bobsleigh,Bronze
85316,M,Czechoslovakia,TCH,1972,Winter,Figure Skating,Gold
125622,M,Soviet Union,URS,1972,Winter,Cross Country Skiing,Gold
125622,M,Soviet Union,URS,1972,Winter,Cross Country Skiing,Bronze
125622,M,Soviet Union,URS,1972,Winter,Cross Country Skiing,Gold
110635,M,Soviet Union,URS,1972,Winter,Cross Country Skiing,Silver
82412,F,Austria,AUT,1972,Winter,Alpine Skiing,Silver
88639,M,United States,USA,1972,Winter,Ice Hockey,Silver
24945,M,Italy-1,ITA,1972,Winter,Bobsleigh,Silver
25759,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
36290,M,Norway,NOR,1972,Winter,Cross Country Skiing,Bronze
107578,F,Austria,AUT,1972,Winter,Figure Skating,Gold
63776,F,Soviet Union,URS,1972,Winter,Speed Skating,Silver
26811,M,Italy-1,ITA,1972,Winter,Bobsleigh,Silver
26874,F,France,FRA,1972,Winter,Alpine Skiing,Silver
87101,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
110411,F,Czechoslovakia,TCH,1972,Winter,Cross Country Skiing,Bronze
60960,F,Finland,FIN,1972,Winter,Cross Country Skiing,Silver
58978,F,Netherlands,NED,1972,Winter,Speed Skating,Bronze
111697,M,Soviet Union,URS,1972,Winter,Cross Country Skiing,Gold
36290,M,Norway,NOR,1972,Winter,Cross Country Skiing,Silver
58506,M,West Germany,FRG,1972,Winter,Speed Skating,Gold
5937,F,Norway,NOR,1972,Winter,Cross Country Skiing,Bronze
84627,M,United States,USA,1972,Winter,Ice Hockey,Silver
1322,M,United States,USA,1972,Winter,Ice Hockey,Silver
35953,M,West Germany-1,FRG,1972,Winter,Bobsleigh,Silver
85028,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
31156,M,Czechoslovakia,TCH,1972,Winter,Ice Hockey,Bronze
21734,M,Sweden,SWE,1972,Winter,Speed Skating,Bronze
31657,M,East Germany,GDR,1972,Winter,Luge,Silver
112154,F,Soviet Union-2,URS,1972,Winter,Figure Skating,Silver
82412,F,Austria,AUT,1972,Winter,Alpine Skiing,Silver
119739,M,Italy,ITA,1972,Winter,Alpine Skiing,Bronze
119738,M,Italy,ITA,1972,Winter,Alpine Skiing,Silver
112869,M,Norway,NOR,1972,Winter,Biathlon,Gold
119738,M,Italy,ITA,1972,Winter,Alpine Skiing,Gold
82954,F,Soviet Union,URS,1972,Winter,Cross Country Skiing,Gold
61451,M,East Germany,GDR,1972,Winter,Biathlon,Silver
82761,F,Norway,NOR,1972,Winter,Cross Country Skiing,Bronze
22484,M,Switzerland,SUI,1972,Winter,Alpine Skiing,Silver
79635,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
79518,M,Finland,FIN,1972,Winter,Nordic Combined,Silver
22154,F,United States,USA,1972,Winter,Alpine Skiing,Gold
59208,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
5430,M,Sweden,SWE,1972,Winter,Biathlon,Bronze
40220,M,Switzerland,SUI,1972,Winter,Cross Country Skiing,Bronze
61451,M,East Germany,GDR,1972,Winter,Biathlon,Bronze
56636,M,East Germany-1,GDR,1972,Winter,Figure Skating,Bronze
125446,M,Soviet Union,URS,1972,Winter,Ice Hockey,Gold
57818,M,Japan,JPN,1972,Winter,Ski Jumping,Gold
30008,F,Austria,AUT,1972,Winter,Alpine Skiing,Bronze
82869,M,United States,USA,1976,Winter,Speed Skating,Gold
133235,F,United States,USA,1976,Winter,Speed Skating,Bronze
45263,F,United States,USA,1976,Winter,Figure Skating,Gold
103367,F,East Germany,GDR,1976,Winter,Luge,Silver
47528,M,Switzerland,SUI,1976,Winter,Alpine Skiing,Gold
14651,M,West Germany-1,FRG,1976,Winter,Luge,Silver
100825,F,Finland,FIN,1976,Winter,Cross Country Skiing,Silver
122442,M,Soviet Union,URS,1976,Winter,Ice Hockey,Gold
56748,F,Finland,FIN,1976,Winter,Cross Country Skiing,Silver
133235,F,United States,USA,1976,Winter,Speed Skating,Silver
44785,M,East Germany-1,GDR,1976,Winter,Luge,Gold
114929,M,Norway,NOR,1976,Winter,Speed Skating,Silver
27500,F,West Germany,FRG,1976,Winter,Luge,Bronze
56636,M,East Germany-2,GDR,1976,Winter,Figure Skating,Bronze
62031,M,Finland,FIN,1976,Winter,Cross Country Skiing,Bronze
5977,M,West Germany,FRG,1976,Winter,Ice Hockey,Bronze
26876,F,East Germany,GDR,1976,Winter,Cross Country Skiing,Bronze
133235,F,United States,USA,1976,Winter,Speed Skating,Gold
100935,M,East Germany,GDR,1976,Winter,Luge,Bronze
104411,M,Finland,FIN,1976,Winter,Biathlon,Silver
127169,M,West Germany,FRG,1976,Winter,Ice Hockey,Bronze
56747,M,Czechoslovakia,TCH,1976,Winter,Ice Hockey,Silver
62031,M,Finland,FIN,1976,Winter,Cross Country Skiing,Gold
120316,M,Soviet Union,URS,1976,Winter,Biathlon,Gold
90676,F,Soviet Union-1,URS,1976,Winter,Figure Skating,Gold
26874,F,France,FRA,1976,Winter,Alpine Skiing,Bronze
11853,M,West Germany-1,FRG,1976,Winter,Bobsleigh,Bronze
88079,M,East Germany-1,GDR,1976,Winter,Figure Skating,Silver
72481,M,Soviet Union,URS,1976,Winter,Ice Hockey,Gold
49333,M,Czechoslovakia,TCH,1976,Winter,Ice Hockey,Silver
112705,M,Sweden,SWE,1976,Winter,Cross Country Skiing,Bronze
33053,F,East Germany,GDR,1976,Winter,Figure Skating,Bronze
87865,F,United States-1,USA,1976,Winter,Figure Skating,Bronze
61149,M,Netherlands,NED,1976,Winter,Speed Skating,Gold
61149,M,Netherlands,NED,1976,Winter,Speed Skating,Silver
61073,M,East Germany,GDR,1976,Winter,Cross Country Skiing,Silver
9344,M,East Germany,GDR,1976,Winter,Biathlon,Bronze
114482,M,Czechoslovakia,TCH,1976,Winter,Ice Hockey,Silver
61035,M,Austria,AUT,1976,Winter,Alpine Skiing,Gold
60960,F,Finland,FIN,1976,Winter,Cross Country Skiing,Silver
60960,F,Finland,FIN,1976,Winter,Cross Country Skiing,Silver
114924,M,Sweden,SWE,1976,Winter,Alpine Skiing,Bronze
60960,F,Finland,FIN,1976,Winter,Cross Country Skiing,Gold
131004,M,East Germany,GDR,1976,Winter,Nordic Combined,Bronze
58412,M,West Germany,FRG,1976,Winter,Ice Hockey,Bronze
112111,F,Soviet Union,URS,1976,Winter,Cross Country Skiing,Gold
49351,M,Czechoslovakia,TCH,1976,Winter,Ice Hockey,Silver
85110,M,East Germany-2,GDR,1976,Winter,Bobsleigh,Gold
