ID,Sex,Team,NOC,Year,Season,Sport,Medal
82154,M,Japan,JPN,1972,Summer,Volleyball,Gold
13857,M,Hungary,HUN,1972,Summer,Boxing,Bronze
7194,M,Hungary,HUN,1972,Summer,Modern Pentathlon,Silver
4304,M,Bulgaria,BUL,1972,Summer,Wrestling,Bronze
107283,M,East Germany,GDR,1972,Summer,Rowing,Bronze
4626,M,Pakistan,PAK,1972,Summer,Hockey,Silver
72518,M,West Germany,FRG,1972,Summer,Cycling,Bronze
116252,M,West Germany,FRG,1972,Summer,Hockey,Gold
107799,M,East Germany,GDR,1972,Summer,Cycling,Bronze
107583,M,East Germany,GDR,1972,Summer,Rowing,Gold
72693,M,Soviet Union,URS,1972,Summer,Athletics,Silver
123344,M,East Germany,GDR,1972,Summer,Swimming,Bronze
123344,M,East Germany,GDR,1972,Summer,Swimming,Silver
107620,M,East Germany,GDR,1972,Summer,Football,Bronze
72553,M,Netherlands,NED,1972,Summer,Rowing,Bronze
107667,M,West Germany,FRG,1972,Summer,Equestrianism,Bronze
58502,M,West Germany,FRG,1972,Summer,Hockey,Gold
15666,M,United States,USA,1972,Summer,Swimming,Silver
15666,M,United States,USA,1972,Summer,Swimming,Gold
107680,M,East Germany,GDR,1972,Summer,Volleyball,Silver
69660,M,West Germany,FRG,1972,Summer,Sailing,Bronze
80817,F,United States,USA,1972,Summer,Swimming,Gold
13230,M,East Germany,GDR,1972,Summer,Weightlifting,Bronze
80807,M,Soviet Union,URS,1972,Summer,Fencing,Bronze
107717,M,West Germany,FRG,1972,Summer,Cycling,Gold
107718,M,West Germany-1,FRG,1972,Summer,Canoeing,Silver
69689,M,Romania,ROU,1972,Summer,Handball,Bronze
81634,F,Great Britain,GBR,1972,Summer,Equestrianism,Silver
107505,M,East Germany,GDR,1972,Summer,Rowing,Bronze
107838,F,Hungary,HUN,1972,Summer,Fencing,Silver
107291,M,East Germany,GDR,1972,Summer,Volleyball,Silver
72466,M,Soviet Union,URS,1972,Summer,Athletics,Silver
107334,M,Romania,ROU,1972,Summer,Handball,Bronze
116144,M,Switzerland,SUI,1972,Summer,Fencing,Silver
107359,F,United States,USA,1972,Summer,Swimming,Silver
58711,M,Canada,CAN,1972,Summer,Swimming,Bronze
81462,M,Italy,ITA,1972,Summer,Fencing,Gold
58702,M,Japan,JPN,1972,Summer,Gymnastics,Bronze
58702,M,Japan,JPN,1972,Summer,Gymnastics,Bronze
58702,M,Japan,JPN,1972,Summer,Gymnastics,Gold
58702,M,Japan,JPN,1972,Summer,Gymnastics,Silver
69373,M,North Korea,PRK,1972,Summer,Shooting,Gold
81461,M,Italy,ITA,1972,Summer,Fencing,Gold
11732,M,Romania,ROU,1972,Summer,Handball,Bronze
13127,M,Soviet Union,URS,1972,Summer,Athletics,Gold
72922,M,Czechoslovakia,TCH,1972,Summer,Wrestling,Gold
81233,M,Hungary,HUN,1972,Summer,Water Polo,Silver
58636,F,United States,USA,1972,Summer,Swimming,Gold
6972,M,Hungary,HUN,1972,Summer,Wrestling,Bronze
119977,M,Sweden,SWE,1972,Summer,Boxing,Bronze
107856,M,East Germany,GDR,1972,Summer,Rowing,Bronze
81205,M,India,IND,1972,Summer,Hockey,Bronze
103753,M,Uganda,UGA,1972,Summer,Boxing,Silver
59381,M,Mongolia,MGL,1972,Summer,Wrestling,Silver
115738,M,East Germany,GDR,1972,Summer,Football,Bronze
104098,M,East Germany,GDR,1972,Summer,Athletics,Silver
115414,M,Netherlands,NED,1972,Summer,Rowing,Bronze
11405,M,West Germany,FRG,1972,Summer,Rowing,Gold
115470,M,United States,USA,1972,Summer,Athletics,Bronze
60292,M,North Korea,PRK,1972,Summer,Boxing,Silver
122726,F,Soviet Union,URS,1972,Summer,Gymnastics,Gold
60264,F,North Korea,PRK,1972,Summer,Volleyball,Bronze
122726,F,Soviet Union,URS,1972,Summer,Gymnastics,Gold
122726,F,Soviet Union,URS,1972,Summer,Gymnastics,Silver
122726,F,Soviet Union,URS,1972,Summer,Gymnastics,Bronze
104466,M,Soviet Union,URS,1972,Summer,Basketball,Gold
60172,F,North Korea,PRK,1972,Summer,Volleyball,Bronze
104734,F,Soviet Union,URS,1972,Summer,Volleyball,Gold
73629,M,East Germany,GDR,1972,Summer,Volleyball,Silver
79774,M,United States,USA,1972,Summer,Athletics,Gold
13017,M,Soviet Union,URS,1972,Summer,Basketball,Gold
122813,M,Great Britain,GBR,1972,Summer,Boxing,Bronze
13691,M,Soviet Union,URS,1972,Summer,Athletics,Gold
104811,M,Finland,FIN,1972,Summer,Modern Pentathlon,Bronze
59907,M,North Korea,PRK,1972,Summer,Wrestling,Bronze
13691,M,Soviet Union,URS,1972,Summer,Athletics,Silver
84198,F,Hungary,HUN,1972,Summer,Gymnastics,Bronze
115497,M,New Zealand,NZL,1972,Summer,Rowing,Silver
60351,F,North Korea,PRK,1972,Summer,Volleyball,Bronze
104052,M,Soviet Union,URS,1972,Summer,Football,Bronze
84381,M,Japan,JPN,1972,Summer,Gymnastics,Silver
84381,M,Japan,JPN,1972,Summer,Gymnastics,Gold
74066,M,Pakistan,PAK,1972,Summer,Hockey,Silver
60498,F,United States,USA,1972,Summer,Diving,Gold
84381,M,Japan,JPN,1972,Summer,Gymnastics,Bronze
103835,M,East Germany,GDR,1972,Summer,Gymnastics,Bronze
103860,M,United States,USA,1972,Summer,Diving,Silver
103884,F,North Korea,PRK,1972,Summer,Volleyball,Bronze
103896,F,Soviet Union,URS,1972,Summer,Volleyball,Gold
120271,M,East Germany,GDR,1972,Summer,Boxing,Bronze
74041,M,Soviet Union,URS,1972,Summer,Gymnastics,Silver
103954,F,Soviet Union,URS,1972,Summer,Gymnastics,Gold
72202,M,Czechoslovakia,TCH,1972,Summer,Handball,Silver
60461,M,India,IND,1972,Summer,Hockey,Bronze
115316,M,Romania,ROU,1972,Summer,Handball,Bronze
104005,F,Soviet Union,URS,1972,Summer,Athletics,Silver
60416,M,Japan,JPN,1972,Summer,Volleyball,Gold
84331,M,Japan,JPN,1972,Summer,Volleyball,Gold
115348,F,Bulgaria,BUL,1972,Summer,Athletics,Bronze
60389,F,North Korea,PRK,1972,Summer,Volleyball,Bronze
60360,M,North Korea,PRK,1972,Summer,Judo,Bronze
13691,M,Soviet Union,URS,1972,Summer,Athletics,Gold
59459,F,Bulgaria,BUL,1972,Summer,Athletics,Bronze
68630,M,Soviet Union,URS,1972,Summer,Boxing,Gold
73601,M,Canada,CAN,1972,Summer,Swimming,Bronze
108331,M,West Germany,FRG,1972,Summer,Hockey,Gold
59558,M,Romania,ROU,1972,Summer,Handball,Bronze
108321,F,East Germany,GDR,1972,Summer,Athletics,Gold
11469,M,Bulgaria,BUL,1972,Summer,Weightlifting,Gold
105896,F,Soviet Union,URS,1972,Summer,Volleyball,Gold
73425,M,France,FRA,1972,Summer,Fencing,Bronze
70024,M,United States,USA,1972,Summer,Diving,Bronze
108291,F,East Germany,GDR,1972,Summer,Swimming,Silver
73395,M,East Germany,GDR,1972,Summer,Rowing,Gold
106040,M,Japan,JPN,1972,Summer,Volleyball,Gold
118560,M,Lebanon,LIB,1972,Summer,Weightlifting,Silver
59511,F,Soviet Union,URS,1972,Summer,Canoeing,Gold
106064,M,Czechoslovakia,TCH,1972,Summer,Handball,Silver
106077,M,Austria,AUT,1972,Summer,Canoeing,Silver
59502,M,Soviet Union,URS,1972,Summer,Football,Bronze
79915,M,Jamaica,JAM,1972,Summer,Athletics,Bronze
108273,M,East Germany,GDR,1972,Summer,Football,Bronze
108242,M,West Germany,FRG,1972,Summer,Wrestling,Bronze
68826,F,Soviet Union,URS,1972,Summer,Volleyball,Gold
108225,M,Australia,AUS,1972,Summer,Cycling,Silver
11520,M,India,IND,1972,Summer,Hockey,Bronze
122941,M,United States,USA,1972,Summer,Swimming,Gold
104895,M,Italy,ITA,1972,Summer,Fencing,Gold
7257,M,Hungary,HUN,1972,Summer,Football,Silver
115621,M,Soviet Union,URS,1972,Summer,Wrestling,Silver
105042,M,Soviet Union,URS,1972,Summer,Swimming,Bronze
105085,M,Romania,ROU,1972,Summer,Handball,Bronze
108530,M,Soviet Union,URS,1972,Summer,Football,Bronze
83624,M,Kenya,KEN,1972,Summer,Boxing,Bronze
108526,M,Soviet Union,URS,1972,Summer,Cycling,Gold
79838,M,Yugoslavia,YUG,1972,Summer,Handball,Gold
13696,M,East Germany,GDR,1972,Summer,Rowing,Bronze
79884,M,Canada,CAN,1972,Summer,Sailing,Bronze
105324,M,United States,USA,1972,Summer,Wrestling,Silver
11921,M,Finland,FIN,1972,Summer,Wrestling,Bronze
83530,M,United States,USA,1972,Summer,Swimming,Bronze
105429,M,Soviet Union,URS,1972,Summer,Athletics,Gold
105434,M,Kenya,KEN,1972,Summer,Athletics,Bronze
83530,M,United States,USA,1972,Summer,Swimming,Gold
105434,M,Kenya,KEN,1972,Summer,Athletics,Gold
120182,M,Norway,NOR,1972,Summer,Rowing,Silver
108402,M,Japan,JPN,1972,Summer,Judo,Gold
4201,M,Soviet Union,URS,1972,Summer,Football,Bronze
105706,M,Soviet Union,URS,1972,Summer,Volleyball,Bronze
120152,M,East Germany,GDR,1972,Summer,Gymnastics,Bronze
120149,M,East Germany,GDR,1972,Summer,Sailing,Silver
105839,M,Hungary,HUN,1972,Summer,Water Polo,Silver
14374,F,Australia,AUS,1972,Summer,Athletics,Silver
6430,F,United States,USA,1972,Summer,Swimming,Gold
60976,M,Soviet Union,URS,1972,Summer,Equestrianism,Gold
111797,F,United States,USA,1972,Summer,Swimming,Gold
89818,M,Poland,POL,1972,Summer,Football,Gold
95217,M,Poland,POL,1972,Summer,Canoeing,Bronze
89762,M,Soviet Union,URS,1972,Summer,Water Polo,Gold
95308,M,Soviet Union,URS,1972,Summer,Cycling,Bronze
95503,M,West Germany,FRG,1972,Summer,Rowing,Bronze
95522,M,United States,USA,1972,Summer,Equestrianism,Silver
63395,M,Hungary,HUN,1972,Summer,Football,Silver
77986,M,Great Britain,GBR,1972,Summer,Equestrianism,Gold
76686,M,United States,USA,1972,Summer,Athletics,Gold
77986,M,Great Britain,GBR,1972,Summer,Equestrianism,Gold
63415,M,Hungary,HUN,1972,Summer,Fencing,Bronze
95579,M,Hungary,HUN,1972,Summer,Water Polo,Silver
76659,M,East Germany,GDR,1972,Summer,Swimming,Silver
76659,M,East Germany,GDR,1972,Summer,Swimming,Gold
76659,M,East Germany,GDR,1972,Summer,Swimming,Gold
76659,M,East Germany,GDR,1972,Summer,Swimming,Bronze
78042,M,East Germany,GDR,1972,Summer,Rowing,Bronze
63238,M,West Germany,FRG,1972,Summer,Boxing,Gold
113912,M,United States,USA,1972,Summer,Swimming,Gold
113912,M,United States,USA,1972,Summer,Swimming,Gold
63192,M,Soviet Union,URS,1972,Summer,Fencing,Silver
95705,M,Soviet Union,URS,1972,Summer,Volleyball,Bronze
113912,M,United States,USA,1972,Summer,Swimming,Gold
119318,M,United States,USA,1972,Summer,Rowing,Silver
113912,M,United States,USA,1972,Summer,Swimming,Gold
63448,M,Soviet Union,URS,1972,Summer,Basketball,Gold
89895,M,Hungary,HUN,1972,Summer,Fencing,Gold
94781,M,East Germany,GDR,1972,Summer,Volleyball,Silver
63843,F,West Germany,FRG,1972,Summer,Athletics,Gold
63833,M,West Germany,FRG,1972,Summer,Hockey,Gold
94794,F,Italy,ITA,1972,Summer,Athletics,Bronze
65788,M,France,FRA,1972,Summer,Fencing,Silver
63788,M,Bulgaria,BUL,1972,Summer,Wrestling,Bronze
63762,M,Poland,POL,1972,Summer,Football,Gold
90101,M,Kenya,KEN,1972,Summer,Athletics,Gold
63698,M,Czechoslovakia,TCH,1972,Summer,Handball,Silver
113688,M,East Germany,GDR,1972,Summer,Football,Bronze
94866,M,Soviet Union,URS,1972,Summer,Football,Bronze
12623,M,Hungary,HUN,1972,Summer,Water Polo,Silver
12315,M,Soviet Union,URS,1972,Summer,Football,Bronze
63644,M,Soviet Union,URS,1972,Summer,Canoeing,Gold
90025,M,East Germany,GDR,1972,Summer,Cycling,Silver
63605,M,Hungary,HUN,1972,Summer,Football,Silver
65827,M,Czechoslovakia,TCH,1972,Summer,Handball,Silver
76862,M,France,FRA,1972,Summer,Sailing,Gold
117541,M,Hungary,HUN,1972,Summer,Water Polo,Silver
63577,M,Poland,POL,1972,Summer,Fencing,Gold
76817,M,East Germany,GDR,1972,Summer,Volleyball,Silver
10012,M,Hungary,HUN,1972,Summer,Weightlifting,Bronze
14886,M,East Germany,GDR,1972,Summer,Gymnastics,Bronze
10037,M,Czechoslovakia,TCH,1972,Summer,Handball,Silver
111903,M,United States,USA,1972,Summer,Water Polo,Bronze
113912,M,United States,USA,1972,Summer,Swimming,Gold
113912,M,United States,USA,1972,Summer,Swimming,Gold
63124,M,Poland,POL,1972,Summer,Football,Gold
89227,M,Soviet Union,URS,1972,Summer,Modern Pentathlon,Gold
89227,M,Soviet Union,URS,1972,Summer,Modern Pentathlon,Silver
120990,M,Bulgaria,BUL,1972,Summer,Wrestling,Silver
10237,M,West Germany,FRG,1972,Summer,Rowing,Gold
70477,M,Belgium,BEL,1972,Summer,Athletics,Silver
66355,M,East Germany,GDR,1972,Summer,Rowing,Bronze
66357,M,East Germany,GDR,1972,Summer,Rowing,Bronze
117579,F,Hungary,HUN,1972,Summer,Fencing,Silver
8794,M,West Germany,FRG,1972,Summer,Athletics,Silver
96928,M,Yugoslavia,YUG,1972,Summer,Handball,Gold
8786,M,West Germany,FRG,1972,Summer,Hockey,Gold
89228,M,Soviet Union,URS,1972,Summer,Football,Bronze
111160,M,India,IND,1972,Summer,Hockey,Bronze
117599,M,Poland,POL,1972,Summer,Cycling,Silver
78135,M,West Germany,FRG,1972,Summer,Swimming,Silver
62797,M,Soviet Union,URS,1972,Summer,Basketball,Gold
97251,M,Czechoslovakia,TCH,1972,Summer,Rowing,Bronze
117600,M,Poland,POL,1972,Summer,Football,Gold
117197,M,Pakistan,PAK,1972,Summer,Hockey,Silver
97259,F,Soviet Union,URS,1972,Summer,Swimming,Silver
97259,F,Soviet Union,URS,1972,Summer,Swimming,Bronze
97270,M,Brazil,BRA,1972,Summer,Athletics,Bronze
117626,M,Hungary,HUN,1972,Summer,Weightlifting,Silver
89123,M,Soviet Union,URS,1972,Summer,Judo,Bronze
62815,M,Soviet Union,URS,1972,Summer,Athletics,Silver
89363,M,Hungary,HUN,1972,Summer,Boxing,Silver
96436,M,Soviet Union,URS,1972,Summer,Sailing,Bronze
96386,M,Czechoslovakia,TCH,1972,Summer,Handball,Silver
95767,M,Yugoslavia,YUG,1972,Summer,Handball,Gold
63087,M,East Germany,GDR,1972,Summer,Gymnastics,Gold
63087,M,East Germany,GDR,1972,Summer,Gymnastics,Bronze
66242,M,West Germany,FRG,1972,Summer,Swimming,Bronze
95876,F,East Germany,GDR,1972,Summer,Athletics,Bronze
66242,M,West Germany,FRG,1972,Summer,Swimming,Silver
95971,M,Soviet Union,URS,1972,Summer,Basketball,Gold
95995,M,East Germany,GDR,1972,Summer,Football,Bronze
111614,M,Czechoslovakia,TCH,1972,Summer,Handball,Silver
111590,M,Czechoslovakia,TCH,1972,Summer,Handball,Silver
63073,M,Bulgaria,BUL,1972,Summer,Boxing,Gold
113912,M,United States,USA,1972,Summer,Swimming,Gold
96081,F,Soviet Union,URS,1972,Summer,Volleyball,Gold
62978,F,Soviet Union,URS,1972,Summer,Gymnastics,Gold
78100,F,Hungary,HUN,1972,Summer,Gymnastics,Bronze
111582,M,Sweden,SWE,1972,Summer,Shooting,Gold
76589,F,Japan,JPN,1972,Summer,Volleyball,Silver
89447,M,Italy,ITA,1972,Summer,Equestrianism,Bronze
96209,M,Yugoslavia,YUG,1972,Summer,Handball,Gold
78101,M,Soviet Union,URS,1972,Summer,Wrestling,Gold
62897,M,Soviet Union,URS,1972,Summer,Rowing,Gold
10180,M,Great Britain,GBR,1972,Summer,Cycling,Bronze
8968,M,Soviet Union,URS,1972,Summer,Fencing,Silver
89368,F,Romania,ROU,1972,Summer,Fencing,Bronze
96373,M,East Germany,GDR,1972,Summer,Swimming,Bronze
63854,M,West Germany,FRG,1972,Summer,Hockey,Gold
111112,M,India,IND,1972,Summer,Hockey,Bronze
77879,M,United States,USA,1972,Summer,Basketball,Silver
121059,M,New Zealand,NZL,1972,Summer,Rowing,Silver
93081,M,Romania,ROU,1972,Summer,Handball,Bronze
9439,F,East Germany,GDR,1972,Summer,Swimming,Silver
9699,M,Colombia,COL,1972,Summer,Shooting,Silver
65211,F,Soviet Union,URS,1972,Summer,Canoeing,Gold
93265,M,Colombia,COL,1972,Summer,Boxing,Bronze
93292,M,Cuba,CUB,1972,Summer,Basketball,Bronze
64651,F,Soviet Union,URS,1972,Summer,Volleyball,Gold
91875,M,Great Britain,GBR,1972,Summer,Athletics,Silver
64589,M,Bulgaria,BUL,1972,Summer,Weightlifting,Silver
65250,F,United States,USA,1972,Summer,Equestrianism,Silver
91716,M,Yugoslavia,YUG,1972,Summer,Boxing,Gold
9439,F,East Germany,GDR,1972,Summer,Swimming,Silver
93687,M,India,IND,1972,Summer,Hockey,Bronze
93783,M,East Germany,GDR,1972,Summer,Volleyball,Silver
93790,M,West Germany,FRG,1972,Summer,Hockey,Gold
91667,M,United States,USA,1972,Summer,Water Polo,Bronze
77244,M,United States,USA,1972,Summer,Swimming,Bronze
91647,F,Great Britain,GBR,1972,Summer,Equestrianism,Gold
93833,F,Great Britain,GBR,1972,Summer,Athletics,Gold
64490,M,Hungary,HUN,1972,Summer,Football,Silver
91430,M,Great Britain,GBR,1972,Summer,Judo,Bronze
9770,F,United States,USA,1972,Summer,Swimming,Gold
77212,M,Kenya,KEN,1972,Summer,Boxing,Bronze
9770,F,United States,USA,1972,Summer,Swimming,Gold
77244,M,United States,USA,1972,Summer,Swimming,Gold
5928,M,United States,USA,1972,Summer,Shooting,Silver
121405,M,Hungary,HUN,1972,Summer,Football,Silver
112880,M,Soviet Union,URS,1972,Summer,Athletics,Silver
121325,M,Soviet Union,URS,1972,Summer,Shooting,Bronze
112623,M,Soviet Union,URS,1972,Summer,Water Polo,Gold
64842,M,Soviet Union,URS,1972,Summer,Swimming,Silver
64806,M,Hungary,HUN,1972,Summer,Fencing,Gold
64842,M,Soviet Union,URS,1972,Summer,Swimming,Bronze
64806,M,Hungary,HUN,1972,Summer,Fencing,Bronze
117425,M,Poland,POL,1972,Summer,Boxing,Gold
64886,M,India,IND,1972,Summer,Hockey,Bronze
77509,M,United States,USA,1972,Summer,Canoeing,Bronze
9492,F,Hungary,HUN,1972,Summer,Gymnastics,Bronze
64788,M,Soviet Union,URS,1972,Summer,Football,Bronze
92049,M,Soviet Union,URS,1972,Summer,Volleyball,Bronze
6123,M,Soviet Union,URS,1972,Summer,Athletics,Gold
64747,M,Netherlands,NED,1972,Summer,Cycling,Gold
64738,M,West Germany,FRG,1972,Summer,Sailing,Bronze
9475,M,Poland,POL,1972,Summer,Cycling,Bronze
92184,M,Soviet Union,URS,1972,Summer,Basketball,Gold
64722,F,East Germany,GDR,1972,Summer,Athletics,Gold
92142,M,Romania,ROU,1972,Summer,Canoeing,Silver
112474,F,Soviet Union,URS,1972,Summer,Volleyball,Gold
92142,M,Romania,ROU,1972,Summer,Canoeing,Gold
15009,M,United States,USA,1972,Summer,Basketball,Silver
92131,M,Great Britain,GBR,1972,Summer,Sailing,Gold
65151,M,Switzerland,SUI,1972,Summer,Cycling,Silver
65104,M,East Germany,GDR,1972,Summer,Football,Bronze
93915,M,United States,USA,1972,Summer,Wrestling,Gold
93924,M,United States,USA,1972,Summer,Wrestling,Silver
5924,M,West Germany,FRG,1972,Summer,Rowing,Gold
12583,F,West Germany,FRG,1972,Summer,Athletics,Bronze
94284,F,Soviet Union,URS,1972,Summer,Equestrianism,Silver
94284,F,Soviet Union,URS,1972,Summer,Equestrianism,Gold
12433,M,Poland,POL,1972,Summer,Boxing,Bronze
94315,F,United States,USA,1972,Summer,Swimming,Gold
70744,M,United States,USA,1972,Summer,Rowing,Silver
63989,M,Czechoslovakia,TCH,1972,Summer,Handball,Silver
65546,M,Great Britain,GBR,1972,Summer,Shooting,Bronze
94318,M,Hungary,HUN,1972,Summer,Fencing,Bronze
5882,F,United States,USA,1972,Summer,Swimming,Bronze
70740,M,United States,USA,1972,Summer,Rowing,Silver
65495,M,Poland,POL,1972,Summer,Wrestling,Bronze
90638,M,France,FRA,1972,Summer,Sailing,Silver
94336,F,Hungary,HUN,1972,Summer,Canoeing,Bronze
113545,M,Norway,NOR,1972,Summer,Canoeing,Bronze
65628,M,Finland,FIN,1972,Summer,Archery,Bronze
63949,M,East Germany,GDR,1972,Summer,Football,Bronze
117509,F,Poland,POL,1972,Summer,Athletics,Bronze
112044,M,Poland,POL,1972,Summer,Weightlifting,Gold
94487,M,Great Britain,GBR,1972,Summer,Equestrianism,Gold
90513,M,East Germany,GDR,1972,Summer,Gymnastics,Bronze
90512,F,North Korea,PRK,1972,Summer,Volleyball,Bronze
94673,F,West Germany,FRG,1972,Summer,Swimming,Bronze
63909,M,Bulgaria,BUL,1972,Summer,Weightlifting,Silver
90637,M,France,FRA,1972,Summer,Sailing,Silver
64070,M,Soviet Union,URS,1972,Summer,Fencing,Bronze
15077,M,East Germany,GDR,1972,Summer,Rowing,Gold
90996,M,Hungary,HUN,1972,Summer,Football,Silver
93931,M,Sweden,SWE,1972,Summer,Canoeing,Silver
9250,F,West Germany,FRG,1972,Summer,Swimming,Bronze
9250,F,West Germany,FRG,1972,Summer,Swimming,Bronze
9770,F,United States,USA,1972,Summer,Swimming,Gold
91343,M,Soviet Union,URS,1972,Summer,Fencing,Bronze
9779,M,Soviet Union,URS,1972,Summer,Basketball,Gold
94033,F,Soviet Union,URS,1972,Summer,Fencing,Gold
77673,M,United States,USA,1972,Summer,Swimming,Silver
94048,M,Czechoslovakia,TCH,1972,Summer,Rowing,Silver
94048,M,Czechoslovakia,TCH,1972,Summer,Rowing,Bronze
77673,M,United States,USA,1972,Summer,Swimming,Silver
65386,M,Soviet Union,URS,1972,Summer,Boxing,Gold
119564,M,West Germany,FRG,1972,Summer,Hockey,Gold
91281,M,Hungary,HUN,1972,Summer,Shooting,Bronze
121502,F,United States,USA,1972,Summer,Athletics,Silver
9783,M,Soviet Union,URS,1972,Summer,Basketball,Gold
64267,M,Sweden,SWE,1972,Summer,Sailing,Silver
94129,M,Soviet Union,URS,1972,Summer,Shooting,Silver
5882,F,United States,USA,1972,Summer,Swimming,Gold
65404,M,Soviet Union,URS,1972,Summer,Judo,Silver
77072,M,Soviet Union,URS,1972,Summer,Swimming,Bronze
94219,M,Sweden,SWE,1972,Summer,Sailing,Silver
77072,M,Soviet Union,URS,1972,Summer,Swimming,Silver
15075,M,East Germany,GDR,1972,Summer,Athletics,Bronze
5882,F,United States,USA,1972,Summer,Swimming,Silver
90317,M,Poland,POL,1972,Summer,Weightlifting,Silver
8728,M,West Germany-1,FRG,1972,Summer,Canoeing,Silver
10256,M,United States,USA,1972,Summer,Sailing,Gold
111092,M,India,IND,1972,Summer,Hockey,Bronze
109997,M,United States,USA,1972,Summer,Athletics,Gold
109979,M,Bulgaria,BUL,1972,Summer,Weightlifting,Silver
100808,M,Italy,ITA,1972,Summer,Fencing,Gold
86754,M,Japan,JPN,1972,Summer,Volleyball,Gold
5018,M,Italy,ITA,1972,Summer,Equestrianism,Silver
109945,M,Soviet Union,URS,1972,Summer,Modern Pentathlon,Gold
71757,M,Soviet Union,URS,1972,Summer,Athletics,Silver
10774,M,France,FRA,1972,Summer,Fencing,Bronze
86721,M,France,FRA,1972,Summer,Fencing,Bronze
86721,M,France,FRA,1972,Summer,Fencing,Bronze
71767,M,Romania,ROU,1972,Summer,Rowing,Bronze
6430,F,United States,USA,1972,Summer,Swimming,Gold
109870,F,Japan,JPN,1972,Summer,Volleyball,Silver
114768,F,West Germany,FRG,1972,Summer,Swimming,Bronze
109770,M,Japan,JPN,1972,Summer,Volleyball,Gold
61434,F,Sweden,SWE,1972,Summer,Diving,Gold
61434,F,Sweden,SWE,1972,Summer,Diving,Silver
114771,M,West Germany,FRG,1972,Summer,Swimming,Silver
61433,M,Sweden,SWE,1972,Summer,Sailing,Silver
109765,F,Japan,JPN,1972,Summer,Volleyball,Silver
61419,M,Poland,POL,1972,Summer,Football,Gold
86511,M,Japan,JPN,1972,Summer,Judo,Bronze
86508,M,Japan,JPN,1972,Summer,Volleyball,Gold
61383,M,West Germany,FRG,1972,Summer,Equestrianism,Bronze
109851,F,Japan,JPN,1972,Summer,Volleyball,Silver
61365,M,East Germany,GDR,1972,Summer,Gymnastics,Bronze
122263,M,Soviet Union,URS,1972,Summer,Cycling,Gold
122237,M,East Germany,GDR,1972,Summer,Volleyball,Silver
100268,M,Great Britain,GBR,1972,Summer,Athletics,Silver
71725,M,Soviet Union,URS,1972,Summer,Football,Bronze
61823,M,Poland,POL,1972,Summer,Cycling,Bronze
61754,F,West Germany,FRG,1972,Summer,Swimming,Bronze
100290,M,Soviet Union,URS,1972,Summer,Wrestling,Gold
75186,M,Bulgaria,BUL,1972,Summer,Wrestling,Gold
114622,M,West Germany,FRG,1972,Summer,Equestrianism,Gold
67019,M,Poland,POL,1972,Summer,Football,Gold
86915,M,East Germany,GDR,1972,Summer,Athletics,Gold
100333,F,North Korea,PRK,1972,Summer,Volleyball,Bronze
100361,F,Soviet Union,URS,1972,Summer,Canoeing,Gold
6430,F,United States,USA,1972,Summer,Swimming,Silver
75047,M,Romania,ROU,1972,Summer,Handball,Bronze
12832,M,East Germany,GDR,1972,Summer,Rowing,Bronze
110060,M,Soviet Union,URS,1972,Summer,Cycling,Gold
8255,M,West Germany,FRG,1972,Summer,Judo,Bronze
74905,M,Czechoslovakia,TCH,1972,Summer,Rowing,Bronze
100577,F,East Germany,GDR,1972,Summer,Athletics,Bronze
61601,M,Norway,NOR,1972,Summer,Cycling,Gold
100596,F,West Germany,FRG,1972,Summer,Athletics,Gold
100605,M,East Germany,GDR,1972,Summer,Cycling,Silver
100606,M,East Germany,GDR,1972,Summer,Cycling,Silver
86804,M,Japan,JPN,1972,Summer,Judo,Gold
110012,F,United States,USA,1972,Summer,Swimming,Gold
61693,F,West Germany,FRG,1972,Summer,Swimming,Bronze
61363,M,West Germany,FRG,1972,Summer,Athletics,Bronze
109720,M,Soviet Union,URS,1972,Summer,Water Polo,Gold
5446,M,Soviet Union,URS,1972,Summer,Athletics,Silver
79218,M,West Germany,FRG,1972,Summer,Sailing,Bronze
67394,F,Soviet Union,URS,1972,Summer,Gymnastics,Bronze
6550,M,Switzerland,SUI,1972,Summer,Rowing,Silver
109479,M,Pakistan,PAK,1972,Summer,Hockey,Silver
109477,M,Pakistan,PAK,1972,Summer,Hockey,Silver
102068,M,Colombia,COL,1972,Summer,Boxing,Bronze
67394,F,Soviet Union,URS,1972,Summer,Gymnastics,Gold
67394,F,Soviet Union,URS,1972,Summer,Gymnastics,Bronze
67394,F,Soviet Union,URS,1972,Summer,Gymnastics,Silver
109461,M,United States,USA,1972,Summer,Water Polo,Bronze
85831,M,Australia,AUS,1972,Summer,Cycling,Silver
7987,M,United States,USA,1972,Summer,Water Polo,Bronze
67411,M,Yugoslavia,YUG,1972,Summer,Handball,Gold
122392,M,Japan,JPN,1972,Summer,Gymnastics,Gold
85791,F,Romania,ROU,1972,Summer,Canoeing,Bronze
4710,M,Bulgaria,BUL,1972,Summer,Wrestling,Silver
102255,M,Soviet Union,URS,1972,Summer,Fencing,Silver
79251,F,West Germany,FRG,1972,Summer,Athletics,Gold
102283,F,Cuba,CUB,1972,Summer,Athletics,Bronze
12039,F,Bulgaria,BUL,1972,Summer,Athletics,Silver
79457,M,United States,USA,1972,Summer,Rowing,Silver
122392,M,Japan,JPN,1972,Summer,Gymnastics,Bronze
